__time,/cosine,/dict/a,/dict/b,/float,/int,/list[0],/list[1],/list[2],/mug/attitude/pitch,/mug/attitude/roll,/mug/attitude/yaw,/mug/position/x,/mug/position/y,/mug/position/z,/mug/setpoint/clamped pitch,/mug/setpoint/clamped roll,/mug/setpoint/yaw,/sine,/ts
1733870888.390860,,,,,,,,,0.097609471,-1.156739833,0.123308282,-0.034472876,-0.051789843,-0.093450050,-10.000000000,1.118522145,7.065044166,,12.864000000
1733870888.392313,,,,,,,,,0.097609471,-1.156739833,0.123308282,-0.034472876,-0.051789843,-0.093450050,-10.000000000,1.118522145,7.065044166,,12.865000000
1733870888.393777,,,,,,,,,0.097609471,-1.156739833,0.123308282,-0.034472876,-0.051789843,-0.093450050,-10.000000000,1.118522145,7.065044166,,12.867000000
1733870888.395101,,,,,,,,,0.097609471,-1.156739833,0.123308282,-0.034472876,-0.051789843,-0.093450050,-10.000000000,1.118522145,7.065044166,,12.868000000
1733870888.396504,,,,,,,,,0.098863587,-1.161200081,0.126797557,-0.034484001,-0.051740091,-0.093485974,-10.000000000,1.132893261,7.264964874,,12.869000000
1733870888.397872,,,,,,,,,0.098863587,-1.161200081,0.126797557,-0.034484001,-0.051740091,-0.093485974,-10.000000000,1.132893261,7.264964874,,12.871000000
1733870888.399390,,,,,,,,,0.098863587,-1.161200081,0.126797557,-0.034484001,-0.051740091,-0.093485974,-10.000000000,1.132893261,7.264964874,,12.872000000
1733870888.400767,,,,,,,,,0.093484817,-1.166781527,0.123720942,-0.034711560,-0.051997061,-0.094016161,-10.000000000,1.071257088,7.088687794,,12.874000000
1733870888.402182,,,,,,,,,0.093484817,-1.166781527,0.123720942,-0.034711560,-0.051997061,-0.094016161,-10.000000000,1.071257088,7.088687794,,12.875000000
1733870888.403503,,,,,,,,,0.093484817,-1.166781527,0.123720942,-0.034711560,-0.051997061,-0.094016161,-10.000000000,1.071257088,7.088687794,,12.876000000
1733870888.404911,,,,,,,,,0.093484817,-1.166781527,0.123720942,-0.034711560,-0.051997061,-0.094016161,-10.000000000,1.071257088,7.088687794,,12.878000000
1733870888.406233,,,,,,,,,0.091512961,-1.166399321,0.123950439,-0.034702210,-0.052215609,-0.094109911,-10.000000000,1.048661284,7.101837001,,12.879000000
1733870888.407705,,,,,,,,,0.091512961,-1.166399321,0.123950439,-0.034702210,-0.052215609,-0.094109911,-10.000000000,1.048661284,7.101837001,,12.881000000
1733870888.414306,,,,,,,,,0.091512961,-1.166399321,0.123950439,-0.034702210,-0.052215609,-0.094109911,-10.000000000,1.048661284,7.101837001,,12.882000000
1733870888.414381,,,,,,,,,0.091512961,-1.166399321,0.123950439,-0.034702210,-0.052215609,-0.094109911,-10.000000000,1.048661284,7.101837001,,12.883000000
1733870888.414420,,,,,,,,,0.087544385,-1.162775602,0.126975539,-0.034716247,-0.052458670,-0.094023037,-10.000000000,1.003184756,7.275162507,,12.885000000
1733870888.414453,,,,,,,,,0.087544385,-1.162775602,0.126975539,-0.034716247,-0.052458670,-0.094023037,-10.000000000,1.003184756,7.275162507,,12.886000000
1733870888.437978,,,,,,,,,0.087544385,-1.162775602,0.126975539,-0.034716247,-0.052458670,-0.094023037,-10.000000000,1.003184756,7.275162507,,12.888000000
1733870888.438040,,,,,,,,,0.086555481,-1.167925335,0.124107912,-0.034467905,-0.052596767,-0.094511396,-10.000000000,0.991852756,7.110859555,,12.889000000
1733870888.438074,,,,,,,,,0.086555481,-1.167925335,0.124107912,-0.034467905,-0.052596767,-0.094511396,-10.000000000,0.991852756,7.110859555,,12.890000000
1733870888.438106,,,,,,,,,0.086555481,-1.167925335,0.124107912,-0.034467905,-0.052596767,-0.094511396,-10.000000000,0.991852756,7.110859555,,12.892000000
1733870888.438137,,,,,,,,,0.086555481,-1.167925335,0.124107912,-0.034467905,-0.052596767,-0.094511396,-10.000000000,0.991852756,7.110859555,,12.894000000
1733870888.438167,,,,,,,,,0.088908698,-1.171121844,0.119873643,-0.034160400,-0.052778538,-0.094850856,-10.000000000,1.018818628,6.868253833,,12.895000000
1733870888.438198,,,,,,,,,0.088908698,-1.171121844,0.119873643,-0.034160400,-0.052778538,-0.094850856,-10.000000000,1.018818628,6.868253833,,12.896000000
1733870888.438239,,,,,,,,,0.088908698,-1.171121844,0.119873643,-0.034160400,-0.052778538,-0.094850856,-10.000000000,1.018818628,6.868253833,,12.898000000
1733870888.438270,,,,,,,,,0.087072703,-1.168492546,0.117578544,-0.034145910,-0.053448750,-0.095265508,-10.000000000,0.997779684,6.736754351,,12.899000000
1733870888.438301,,,,,,,,,0.087072703,-1.168492546,0.117578544,-0.034145910,-0.053448750,-0.095265508,-10.000000000,0.997779684,6.736754351,,12.900000000
1733870888.438337,,,,,,,,,0.087072703,-1.168492546,0.117578544,-0.034145910,-0.053448750,-0.095265508,-10.000000000,0.997779684,6.736754351,,12.902000000
1733870888.438369,,,,,,,,,0.087072703,-1.168492546,0.117578544,-0.034145910,-0.053448750,-0.095265508,-10.000000000,0.997779684,6.736754351,,12.903000000
1733870888.438398,,,,,,,,,0.085203335,-1.166665249,0.123082865,-0.034166079,-0.053635356,-0.095224553,-10.000000000,0.976358296,7.052128670,,12.904000000
1733870888.438429,,,,,,,,,0.085203335,-1.166665249,0.123082865,-0.034166079,-0.053635356,-0.095224553,-10.000000000,0.976358296,7.052128670,,12.906000000
1733870888.438460,,,,,,,,,0.085203335,-1.166665249,0.123082865,-0.034166079,-0.053635356,-0.095224553,-10.000000000,0.976358296,7.052128670,,12.907000000
1733870888.438490,,,,,,,,,0.085203335,-1.166665249,0.123082865,-0.034166079,-0.053635356,-0.095224553,-10.000000000,0.976358296,7.052128670,,12.908000000
1733870888.438521,,,,,,,,,0.080535678,-1.171756539,0.115289637,-0.033677436,-0.053841419,-0.095861238,-10.000000000,0.922870891,6.605609647,,12.910000000
1733870888.438561,,,,,,,,,0.080535678,-1.171756539,0.115289637,-0.033677436,-0.053841419,-0.095861238,-10.000000000,0.922870891,6.605609647,,12.911000000
1733870888.439834,,,,,,,,,0.080535678,-1.171756539,0.115289637,-0.033677436,-0.053841419,-0.095861238,-10.000000000,0.922870891,6.605609647,,12.913000000
1733870888.441196,,,,,,,,,0.079116115,-1.175273460,0.113620854,-0.033328320,-0.053968956,-0.096155635,-10.000000000,0.906603895,6.509995408,,12.914000000
1733870888.442528,,,,,,,,,0.079116115,-1.175273460,0.113620854,-0.033328320,-0.053968956,-0.096155635,-10.000000000,0.906603895,6.509995408,,12.915000000
1733870888.443837,,,,,,,,,0.079116115,-1.175273460,0.113620854,-0.033328320,-0.053968956,-0.096155635,-10.000000000,0.906603895,6.509995408,,12.917000000
1733870888.445230,,,,,,,,,0.079116115,-1.175273460,0.113620854,-0.033328320,-0.053968956,-0.096155635,-10.000000000,0.906603895,6.509995408,,12.918000000
1733870888.446616,,,,,,,,,0.079382397,-1.177445774,0.110719989,-0.033134252,-0.054009700,-0.096453246,-10.000000000,0.909655265,6.343788076,,12.920000000
1733870888.448018,,,,,,,,,0.079382397,-1.177445774,0.110719989,-0.033134252,-0.054009700,-0.096453246,-10.000000000,0.909655265,6.343788076,,12.921000000
1733870888.449364,,,,,,,,,0.079382397,-1.177445774,0.110719989,-0.033134252,-0.054009700,-0.096453246,-10.000000000,0.909655265,6.343788076,,12.922000000
1733870888.450765,,,,,,,,,0.081623138,-1.183353617,0.114504545,-0.032695202,-0.054188556,-0.096674792,-10.000000000,0.935332263,6.560627189,,12.924000000
1733870888.452119,,,,,,,,,0.081623138,-1.183353617,0.114504545,-0.032695202,-0.054188556,-0.096674792,-10.000000000,0.935332263,6.560627189,,12.925000000
1733870888.453429,,,,,,,,,0.081623138,-1.183353617,0.114504545,-0.032695202,-0.054188556,-0.096674792,-10.000000000,0.935332263,6.560627189,,12.926000000
1733870888.455127,,,,,,,,,0.081623138,-1.183353617,0.114504545,-0.032695202,-0.054188556,-0.096674792,-10.000000000,0.935332263,6.560627189,,12.928000000
1733870888.456614,,,,,,,,,0.072567041,-1.179600400,0.095216631,-0.032983729,-0.054325542,-0.097510665,-10.000000000,0.831557035,5.455511082,,12.930000000
1733870888.457974,,,,,,,,,0.072567041,-1.179600400,0.095216631,-0.032983729,-0.054325542,-0.097510665,-10.000000000,0.831557035,5.455511082,,12.931000000
1733870888.459399,,,,,,,,,0.072567041,-1.179600400,0.095216631,-0.032983729,-0.054325542,-0.097510665,-10.000000000,0.831557035,5.455511082,,12.932000000
1733870888.460736,,,,,,,,,0.072567041,-1.179600400,0.095216631,-0.032983729,-0.054325542,-0.097510665,-10.000000000,0.831557035,5.455511082,,12.934000000
1733870888.462107,,,,,,,,,0.064227891,-1.183882435,0.073118729,-0.032528912,-0.053824076,-0.098148823,-10.000000000,0.735997415,4.189394565,,12.935000000
1733870888.463449,,,,,,,,,0.064227891,-1.183882435,0.073118729,-0.032528912,-0.053824076,-0.098148823,-10.000000000,0.735997415,4.189394565,,12.936000000
1733870888.464766,,,,,,,,,0.064227891,-1.183882435,0.073118729,-0.032528912,-0.053824076,-0.098148823,-10.000000000,0.735997415,4.189394565,,12.938000000
1733870888.466143,,,,,,,,,0.068783264,-1.178666902,0.096512024,-0.031773451,-0.054590783,-0.097519776,-10.000000000,0.788198148,5.529731619,,12.939000000
1733870888.467459,,,,,,,,,0.068783264,-1.178666902,0.096512024,-0.031773451,-0.054590783,-0.097519776,-10.000000000,0.788198148,5.529731619,,12.940000000
1733870888.468807,,,,,,,,,0.068783264,-1.178666902,0.096512024,-0.031773451,-0.054590783,-0.097519776,-10.000000000,0.788198148,5.529731619,,12.942000000
1733870888.470133,,,,,,,,,0.068783264,-1.178666902,0.096512024,-0.031773451,-0.054590783,-0.097519776,-10.000000000,0.788198148,5.529731619,,12.943000000
1733870888.471475,,,,,,,,,0.069242964,-1.178932033,0.093313238,-0.031175398,-0.054768756,-0.097768565,-10.000000000,0.793465918,5.346454733,,12.944000000
1733870888.472790,,,,,,,,,0.069242964,-1.178932033,0.093313238,-0.031175398,-0.054768756,-0.097768565,-10.000000000,0.793465918,5.346454733,,12.946000000
1733870888.474110,,,,,,,,,0.069242964,-1.178932033,0.093313238,-0.031175398,-0.054768756,-0.097768565,-10.000000000,0.793465918,5.346454733,,12.947000000
1733870888.475507,,,,,,,,,0.069242964,-1.178932033,0.093313238,-0.031175398,-0.054768756,-0.097768565,-10.000000000,0.793465918,5.346454733,,12.948000000
1733870888.476854,,,,,,,,,0.060593018,-1.188860297,0.080520775,-0.031188604,-0.054712168,-0.098682581,-10.000000000,0.694344842,4.613500587,,12.950000000
1733870888.478168,,,,,,,,,0.060593018,-1.188860297,0.080520775,-0.031188604,-0.054712168,-0.098682581,-10.000000000,0.694344842,4.613500587,,12.951000000
1733870888.479474,,,,,,,,,0.060593018,-1.188860297,0.080520775,-0.031188604,-0.054712168,-0.098682581,-10.000000000,0.694344842,4.613500587,,12.952000000
1733870888.480899,,,,,,,,,0.060593018,-1.188860297,0.080520775,-0.031188604,-0.054712168,-0.098682581,-10.000000000,0.694344842,4.613500587,,12.954000000
1733870888.482210,,,,,,,,,0.058724104,-1.187037267,0.082738324,-0.031143489,-0.054948841,-0.098727490,-10.000000000,0.672928661,4.740556755,,12.955000000
1733870888.483520,,,,,,,,,0.058724104,-1.187037267,0.082738324,-0.031143489,-0.054948841,-0.098727490,-10.000000000,0.672928661,4.740556755,,12.956000000
1733870888.484841,,,,,,,,,0.058724104,-1.187037267,0.082738324,-0.031143489,-0.054948841,-0.098727490,-10.000000000,0.672928661,4.740556755,,12.958000000
1733870888.486148,,,,,,,,,0.058724104,-1.187037267,0.082738324,-0.031143489,-0.054948841,-0.098727490,-10.000000000,0.672928661,4.740556755,,12.959000000
1733870888.487377,,,,,,,,,0.057847207,-1.183306824,0.071043487,-0.030611015,-0.054959303,-0.099218713,-10.000000000,0.662880159,4.070491952,,12.960000000
1733870888.488764,,,,,,,,,0.057847207,-1.183306824,0.071043487,-0.030611015,-0.054959303,-0.099218713,-10.000000000,0.662880159,4.070491952,,12.962000000
1733870888.490189,,,,,,,,,0.057847207,-1.183306824,0.071043487,-0.030611015,-0.054959303,-0.099218713,-10.000000000,0.662880159,4.070491952,,12.963000000
1733870888.491529,,,,,,,,,0.051080819,-1.186230693,0.071957807,-0.030009799,-0.055174796,-0.099421780,-10.000000000,0.585343067,4.122878622,,12.964000000
1733870888.492892,,,,,,,,,0.051080819,-1.186230693,0.071957807,-0.030009799,-0.055174796,-0.099421780,-10.000000000,0.585343067,4.122878622,,12.966000000
1733870888.494207,,,,,,,,,0.051080819,-1.186230693,0.071957807,-0.030009799,-0.055174796,-0.099421780,-10.000000000,0.585343067,4.122878622,,12.967000000
1733870888.495630,,,,,,,,,0.050147745,-1.182852650,0.067525858,-0.029750580,-0.055248423,-0.099662352,-10.000000000,0.574650825,3.868946656,,12.969000000
1733870888.496935,,,,,,,,,0.050147745,-1.182852650,0.067525858,-0.029750580,-0.055248423,-0.099662352,-10.000000000,0.574650825,3.868946656,,12.970000000
1733870888.498276,,,,,,,,,0.050147745,-1.182852650,0.067525858,-0.029750580,-0.055248423,-0.099662352,-10.000000000,0.574650825,3.868946656,,12.971000000
1733870888.499597,,,,,,,,,0.050147745,-1.182852650,0.067525858,-0.029750580,-0.055248423,-0.099662352,-10.000000000,0.574650825,3.868946656,,12.973000000
1733870888.500951,,,,,,,,,0.050858061,-1.182357212,0.078775728,-0.029094287,-0.055255538,-0.099500347,-10.000000000,0.582790452,4.513516721,,12.974000000
1733870888.502355,,,,,,,,,0.050858061,-1.182357212,0.078775728,-0.029094287,-0.055255538,-0.099500347,-10.000000000,0.582790452,4.513516721,,12.975000000
1733870888.503780,,,,,,,,,0.050858061,-1.182357212,0.078775728,-0.029094287,-0.055255538,-0.099500347,-10.000000000,0.582790452,4.513516721,,12.977000000
1733870888.505103,,,,,,,,,0.050858061,-1.182357212,0.078775728,-0.029094287,-0.055255538,-0.099500347,-10.000000000,0.582790452,4.513516721,,12.978000000
1733870888.506445,,,,,,,,,0.054233406,-1.164558593,0.069882525,-0.028851431,-0.055401388,-0.099613087,-10.000000000,0.621469049,4.003973741,,12.979000000
1733870888.507764,,,,,,,,,0.054233406,-1.164558593,0.069882525,-0.028851431,-0.055401388,-0.099613087,-10.000000000,0.621469049,4.003973741,,12.981000000
1733870888.509105,,,,,,,,,0.054233406,-1.164558593,0.069882525,-0.028851431,-0.055401388,-0.099613087,-10.000000000,0.621469049,4.003973741,,12.982000000
1733870888.510419,,,,,,,,,0.054233406,-1.164558593,0.069882525,-0.028851431,-0.055401388,-0.099613087,-10.000000000,0.621469049,4.003973741,,12.983000000
1733870888.511746,,,,,,,,,0.052480321,-1.168877301,0.068873507,-0.028584567,-0.055408587,-0.099825647,-10.000000000,0.601380182,3.946161246,,12.985000000
1733870888.513111,,,,,,,,,0.052480321,-1.168877301,0.068873507,-0.028584567,-0.055408587,-0.099825647,-10.000000000,0.601380182,3.946161246,,12.986000000
1733870888.519431,,,,,,,,,0.052480321,-1.168877301,0.068873507,-0.028584567,-0.055408587,-0.099825647,-10.000000000,0.601380182,3.946161246,,12.987000000
1733870888.519509,,,,,,,,,0.052164976,-1.167650716,0.065311892,-0.028290994,-0.055391870,-0.100196242,-10.000000000,0.597766592,3.742095763,,12.989000000
1733870888.519546,,,,,,,,,0.052164976,-1.167650716,0.065311892,-0.028290994,-0.055391870,-0.100196242,-10.000000000,0.597766592,3.742095763,,12.990000000
1733870888.519578,,,,,,,,,0.052164976,-1.167650716,0.065311892,-0.028290994,-0.055391870,-0.100196242,-10.000000000,0.597766592,3.742095763,,12.992000000
1733870888.520335,,,,,,,,,0.052164976,-1.167650716,0.065311892,-0.028290994,-0.055391870,-0.100196242,-10.000000000,0.597766592,3.742095763,,12.993000000
1733870888.521671,,,,,,,,,0.048120034,-1.183988725,0.061152551,-0.028263974,-0.055116027,-0.100656676,-10.000000000,0.551414977,3.503783052,,12.995000000
1733870888.523021,,,,,,,,,0.048120034,-1.183988725,0.061152551,-0.028263974,-0.055116027,-0.100656676,-10.000000000,0.551414977,3.503783052,,12.996000000
1733870888.524361,,,,,,,,,0.048120034,-1.183988725,0.061152551,-0.028263974,-0.055116027,-0.100656676,-10.000000000,0.551414977,3.503783052,,12.997000000
1733870888.525689,,,,,,,,,0.048120034,-1.183988725,0.061152551,-0.028263974,-0.055116027,-0.100656676,-10.000000000,0.551414977,3.503783052,,12.999000000
1733870888.527075,,,,,,,,,0.059722559,-1.175746880,0.066899475,-0.027286054,-0.055143047,-0.100328703,-10.000000000,0.684370115,3.833057565,,13.000000000
1733870888.528430,,,,,,,,,0.059722559,-1.175746880,0.066899475,-0.027286054,-0.055143047,-0.100328703,-10.000000000,0.684370115,3.833057565,,13.001000000
1733870888.529769,,,,,,,,,0.059722559,-1.175746880,0.066899475,-0.027286054,-0.055143047,-0.100328703,-10.000000000,0.684370115,3.833057565,,13.003000000
1733870888.531115,,,,,,,,,0.052989993,-1.176704351,0.062301855,-0.026979579,-0.055353035,-0.100999387,-10.000000000,0.607220591,3.569633334,,13.004000000
1733870888.532810,,,,,,,,,0.052989993,-1.176704351,0.062301855,-0.026979579,-0.055353035,-0.100999387,-10.000000000,0.607220591,3.569633334,,13.006000000
1733870888.538233,,,,,,,,,0.052989993,-1.176704351,0.062301855,-0.026979579,-0.055353035,-0.100999387,-10.000000000,0.607220591,3.569633334,,13.007000000
1733870888.538301,,,,,,,,,0.052989993,-1.176704351,0.062301855,-0.026979579,-0.055353035,-0.100999387,-10.000000000,0.607220591,3.569633334,,13.008000000
1733870888.538336,,,,,,,,,0.047406234,-1.178801835,0.062392180,-0.026942143,-0.055242876,-0.101384551,-10.000000000,0.543235421,3.574808584,,13.010000000
1733870888.538727,,,,,,,,,0.047406234,-1.178801835,0.062392180,-0.026942143,-0.055242876,-0.101384551,-10.000000000,0.543235421,3.574808584,,13.011000000
1733870888.540078,,,,,,,,,0.047406234,-1.178801835,0.062392180,-0.026942143,-0.055242876,-0.101384551,-10.000000000,0.543235421,3.574808584,,13.013000000
1733870888.541356,,,,,,,,,0.048897557,-1.180154676,0.066024667,-0.026320321,-0.055344982,-0.101356395,-10.000000000,0.560324727,3.782934749,,13.014000000
1733870888.542671,,,,,,,,,0.048897557,-1.180154676,0.066024667,-0.026320321,-0.055344982,-0.101356395,-10.000000000,0.560324727,3.782934749,,13.016000000
1733870888.543977,,,,,,,,,0.048897557,-1.180154676,0.066024667,-0.026320321,-0.055344982,-0.101356395,-10.000000000,0.560324727,3.782934749,,13.017000000
1733870888.545347,,,,,,,,,0.048897557,-1.180154676,0.066024667,-0.026320321,-0.055344982,-0.101356395,-10.000000000,0.560324727,3.782934749,,13.018000000
1733870888.546716,,,,,,,,,0.050728046,-1.181426622,0.063002693,-0.025850894,-0.055188079,-0.101392434,-10.000000000,0.581300589,3.609788382,,13.020000000
1733870888.548054,,,,,,,,,0.050728046,-1.181426622,0.063002693,-0.025850894,-0.055188079,-0.101392434,-10.000000000,0.581300589,3.609788382,,13.021000000
1733870888.549382,,,,,,,,,0.050728046,-1.181426622,0.063002693,-0.025850894,-0.055188079,-0.101392434,-10.000000000,0.581300589,3.609788382,,13.022000000
1733870888.550690,,,,,,,,,0.050728046,-1.181426622,0.063002693,-0.025850894,-0.055188079,-0.101392434,-10.000000000,0.581300589,3.609788382,,13.024000000
1733870888.552041,,,,,,,,,0.041142282,-1.180195951,0.059142453,-0.026127561,-0.055123071,-0.101521928,-10.000000000,0.471455828,3.388612963,,13.025000000
1733870888.553386,,,,,,,,,0.041142282,-1.180195951,0.059142453,-0.026127561,-0.055123071,-0.101521928,-10.000000000,0.471455828,3.388612963,,13.026000000
1733870888.555064,,,,,,,,,0.041142282,-1.180195951,0.059142453,-0.026127561,-0.055123071,-0.101521928,-10.000000000,0.471455828,3.388612963,,13.028000000
1733870888.556420,,,,,,,,,0.043461339,-1.175014948,0.057224863,-0.026033948,-0.055069668,-0.101666944,-10.000000000,0.498030264,3.278743140,,13.029000000
1733870888.557749,,,,,,,,,0.043461339,-1.175014948,0.057224863,-0.026033948,-0.055069668,-0.101666944,-10.000000000,0.498030264,3.278743140,,13.031000000
1733870888.559085,,,,,,,,,0.043461339,-1.175014948,0.057224863,-0.026033948,-0.055069668,-0.101666944,-10.000000000,0.498030264,3.278743140,,13.032000000
1733870888.560388,,,,,,,,,0.043461339,-1.175014948,0.057224863,-0.026033948,-0.055069668,-0.101666944,-10.000000000,0.498030264,3.278743140,,13.033000000
1733870888.561729,,,,,,,,,0.042660024,-1.164439847,0.050844226,-0.025827707,-0.055369604,-0.102149900,-10.000000000,0.488847861,2.913159572,,13.035000000
1733870888.563055,,,,,,,,,0.042660024,-1.164439847,0.050844226,-0.025827707,-0.055369604,-0.102149900,-10.000000000,0.488847861,2.913159572,,13.036000000
1733870888.564415,,,,,,,,,0.042660024,-1.164439847,0.050844226,-0.025827707,-0.055369604,-0.102149900,-10.000000000,0.488847861,2.913159572,,13.037000000
1733870888.565935,,,,,,,,,0.043447926,-1.175991327,0.055509565,-0.025043644,-0.055242364,-0.102264796,-10.000000000,0.497876554,3.180463811,,13.039000000
1733870888.567291,,,,,,,,,0.043447926,-1.175991327,0.055509565,-0.025043644,-0.055242364,-0.102264796,-10.000000000,0.497876554,3.180463811,,13.040000000
1733870888.568601,,,,,,,,,0.043447926,-1.175991327,0.055509565,-0.025043644,-0.055242364,-0.102264796,-10.000000000,0.497876554,3.180463811,,13.042000000
1733870888.569903,,,,,,,,,0.043447926,-1.175991327,0.055509565,-0.025043644,-0.055242364,-0.102264796,-10.000000000,0.497876554,3.180463811,,13.043000000
1733870888.571231,,,,,,,,,0.042589418,-1.172038628,0.047238492,-0.024788502,-0.055290801,-0.102433726,-10.000000000,0.488038785,2.706566234,,13.044000000
1733870888.572585,,,,,,,,,0.042589418,-1.172038628,0.047238492,-0.024788502,-0.055290801,-0.102433726,-10.000000000,0.488038785,2.706566234,,13.046000000
1733870888.573925,,,,,,,,,0.042589418,-1.172038628,0.047238492,-0.024788502,-0.055290801,-0.102433726,-10.000000000,0.488038785,2.706566234,,13.047000000
1733870888.575236,,,,,,,,,0.042589418,-1.172038628,0.047238492,-0.024788502,-0.055290801,-0.102433726,-10.000000000,0.488038785,2.706566234,,13.048000000
1733870888.576933,,,,,,,,,0.040826744,-1.176204376,0.046478086,-0.024830361,-0.055317987,-0.102855711,-10.000000000,0.467840030,2.662998160,,13.050000000
1733870888.578267,,,,,,,,,0.040826744,-1.176204376,0.046478086,-0.024830361,-0.055317987,-0.102855711,-10.000000000,0.467840030,2.662998160,,13.051000000
1733870888.579789,,,,,,,,,0.040826744,-1.176204376,0.046478086,-0.024830361,-0.055317987,-0.102855711,-10.000000000,0.467840030,2.662998160,,13.053000000
1733870888.581155,,,,,,,,,0.034776824,-1.186315076,0.023502910,-0.024696277,-0.054898017,-0.103932044,-10.000000000,0.398513046,1.346617531,,13.054000000
1733870888.582646,,,,,,,,,0.034776824,-1.186315076,0.023502910,-0.024696277,-0.054898017,-0.103932044,-10.000000000,0.398513046,1.346617531,,13.056000000
1733870888.584026,,,,,,,,,0.034776824,-1.186315076,0.023502910,-0.024696277,-0.054898017,-0.103932044,-10.000000000,0.398513046,1.346617531,,13.057000000
1733870888.585397,,,,,,,,,0.034776824,-1.186315076,0.023502910,-0.024696277,-0.054898017,-0.103932044,-10.000000000,0.398513046,1.346617531,,13.058000000
1733870888.586857,,,,,,,,,0.031015854,-1.173155148,0.029689092,-0.025135418,-0.055684443,-0.103775671,-10.000000000,0.355415510,1.701059648,,13.060000000
1733870888.588247,,,,,,,,,0.031015854,-1.173155148,0.029689092,-0.025135418,-0.055684443,-0.103775671,-10.000000000,0.355415510,1.701059648,,13.061000000
1733870888.589615,,,,,,,,,0.031015854,-1.173155148,0.029689092,-0.025135418,-0.055684443,-0.103775671,-10.000000000,0.355415510,1.701059648,,13.063000000
1733870888.591114,,,,,,,,,0.047230354,-1.158099136,0.042677279,-0.023649225,-0.055594922,-0.102705506,-10.000000000,0.541219987,2.445227994,,13.064000000
1733870888.592467,,,,,,,,,0.047230354,-1.158099136,0.042677279,-0.023649225,-0.055594922,-0.102705506,-10.000000000,0.541219987,2.445227994,,13.065000000
1733870888.593850,,,,,,,,,0.047230354,-1.158099136,0.042677279,-0.023649225,-0.055594922,-0.102705506,-10.000000000,0.541219987,2.445227994,,13.067000000
1733870888.595116,,,,,,,,,0.047230354,-1.158099136,0.042677279,-0.023649225,-0.055594922,-0.102705506,-10.000000000,0.541219987,2.445227994,,13.068000000
1733870888.596492,,,,,,,,,0.028518873,-1.182430385,0.017039075,-0.024458354,-0.055484623,-0.104603404,-10.000000000,0.326802214,0.976267070,,13.069000000
1733870888.597859,,,,,,,,,0.028518873,-1.182430385,0.017039075,-0.024458354,-0.055484623,-0.104603404,-10.000000000,0.326802214,0.976267070,,13.071000000
1733870888.599239,,,,,,,,,0.028518873,-1.182430385,0.017039075,-0.024458354,-0.055484623,-0.104603404,-10.000000000,0.326802214,0.976267070,,13.072000000
1733870888.600611,,,,,,,,,0.028518873,-1.182430385,0.017039075,-0.024458354,-0.055484623,-0.104603404,-10.000000000,0.326802214,0.976267070,,13.074000000
1733870888.602008,,,,,,,,,0.039846629,-1.179866503,0.027907391,-0.023739503,-0.055298130,-0.104531639,-10.000000000,0.456608737,1.598975718,,13.075000000
1733870888.603413,,,,,,,,,0.039846629,-1.179866503,0.027907391,-0.023739503,-0.055298130,-0.104531639,-10.000000000,0.456608737,1.598975718,,13.076000000
1733870888.604807,,,,,,,,,0.039846629,-1.179866503,0.027907391,-0.023739503,-0.055298130,-0.104531639,-10.000000000,0.456608737,1.598975718,,13.078000000
1733870888.606347,,,,,,,,,0.033155306,-1.194492526,0.031886825,-0.023363748,-0.055456709,-0.104656679,-10.000000000,0.379931820,1.826980517,,13.079000000
1733870888.607761,,,,,,,,,0.033155306,-1.194492526,0.031886825,-0.023363748,-0.055456709,-0.104656679,-10.000000000,0.379931820,1.826980517,,13.081000000
1733870888.609188,,,,,,,,,0.033155306,-1.194492526,0.031886825,-0.023363748,-0.055456709,-0.104656679,-10.000000000,0.379931820,1.826980517,,13.082000000
1733870888.610508,,,,,,,,,0.033155306,-1.194492526,0.031886825,-0.023363748,-0.055456709,-0.104656679,-10.000000000,0.379931820,1.826980517,,13.083000000
1733870888.611868,,,,,,,,,0.039864725,-1.183803075,0.049839729,-0.022831439,-0.056035770,-0.104185006,-10.000000000,0.456816096,2.855606111,,13.085000000
1733870888.619008,,,,,,,,,0.039864725,-1.183803075,0.049839729,-0.022831439,-0.056035770,-0.104185006,-10.000000000,0.456816096,2.855606111,,13.086000000
1733870888.619084,,,,,,,,,0.039864725,-1.183803075,0.049839729,-0.022831439,-0.056035770,-0.104185006,-10.000000000,0.456816096,2.855606111,,13.088000000
1733870888.619123,,,,,,,,,0.029121243,-1.185996264,0.024680837,-0.023228508,-0.055397975,-0.104950803,-10.000000000,0.333704860,1.414107783,,13.089000000
1733870888.619157,,,,,,,,,0.029121243,-1.185996264,0.024680837,-0.023228508,-0.055397975,-0.104950803,-10.000000000,0.333704860,1.414107783,,13.090000000
1733870888.619190,,,,,,,,,0.029121243,-1.185996264,0.024680837,-0.023228508,-0.055397975,-0.104950803,-10.000000000,0.333704860,1.414107783,,13.092000000
1733870888.620362,,,,,,,,,0.029121243,-1.185996264,0.024680837,-0.023228508,-0.055397975,-0.104950803,-10.000000000,0.333704860,1.414107783,,13.093000000
1733870888.621737,,,,,,,,,0.022709000,-1.193721475,0.003160336,-0.023124386,-0.055321831,-0.105874325,-10.000000000,0.260225974,0.181073927,,13.095000000
